Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
ULVR.L,4209.5,-0.003904401325130147,0.017791185620674613,72.48650789260864,63.333333333333336,32.45228684359119,25.242272220533092,24.964780248362338,40.455531453362255,"Volatility_30, Z_Score_20, RSI_14",53.5,Neutral
UU.L,1340.969970703125,0.004095822316080078,0.015824964415061808,41.64384603500366,62.5,70.12987012987013,28.479501382727193,30.64022428532034,42.5819492364669,"Momentum_20, Volatility_30, Trend_MA50",51.3,Neutral
VOD.L,115.1500015258789,-0.0013009672325122734,0.012306054886578596,49.66375231742859,54.791666666666664,40.062724014336915,19.974428974428974,22.58255883871648,42.07121355176923,"Return_5d, Trend_MA50, Volatility_30",44.2,Below Average
WEIR.L,2882.0,-0.006891798759476209,0.026794260523819245,78.29080820083618,61.45833333333333,48.50815850815851,28.269946387236576,33.621825655007186,36.30573248407643,"Trend_MA50, Volatility_30, Return_10d",65.8,Above Average
WPP.L,268.4570007324219,0.03651351634139721,0.020499681438185206,35.185930132865906,58.958333333333336,36.87787209960385,31.58974358974359,32.54877374147151,59.769125722948,"Trend_MA50, Volatility_30, Momentum_20",40.0,Below Average
WTB.L,2458.0,-0.005663430420711935,0.014914103415326495,66.13200306892395,57.291666666666664,31.009646632230698,29.79550454328073,27.218832505011925,47.04301075268817,"Trend_MA50, Volatility_30, Momentum_20",49.7,Below Average
BKG.L,3238.0,-0.010995723885155795,0.02722181993169473,72.05206155776978,57.89473684210526,23.29086229086229,24.554052666007127,21.487066503467975,35.33123028391168,"Trend_MA50, RSI_14, Momentum_20",54.4,Neutral
CRH.L,87.9000015258789,-0.9896123845986907,0.18226340050312445,48.98172318935394,61.473684210526315,48.45264186860112,45.386437365643935,46.644295684896704,12.373025245545975,"Trend_MA50, Volatility_30, Z_Score_20",61.0,Above Average
HSX.L,1559.0,0.0045103092783504994,0.01199231737510898,48.192599415779114,58.541666666666664,35.27549589260669,22.699748617395677,24.897520370853314,44.84848484848485,"Momentum_20, Trend_MA50, RSI_14",43.5,Below Average
III.L,2575.5,-0.005598455598455621,0.0411714487938173,75.31710863113403,49.89473684210526,33.43722943722944,36.261756735214405,33.1434122490966,43.54103343465045,"Trend_MA50, Volatility_30, Return_10d",53.4,Neutral
