Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model
ZS,133.16000366210938,-0.05893990344799027,0.04379664988150626,84.89343523979187,49.68421052631579,36.6082689240584,35.194056125090604,29.807119416213148,15.918543007077943,"Trend_x_Vol, RSI_x_Trend, Return_10d",67.5,Above Average,xgboost
DBK.DE,24.795000076293945,-0.004816409184180026,0.02262295034141387,81.62339925765991,53.19587628865979,39.88481756338899,27.680040889343218,28.505662347369302,26.96629250528767,"Momentum_20, RSI_x_VoL, Volatility_30",67.5,Above Average,xgboost
VICI,26.610000610351562,-0.02025034021172689,0.012936154982816327,79.45109009742737,68.63157894736842,33.73015873015872,17.57083762528409,22.765100532542398,20.68966317695397,"Volatility_30, Momentum_x_Vol, RSI_14",67.4,Above Average,xgboost
RCP.L,2075.0,-0.011904761904761862,0.01164393186689983,86.05461120605469,72.5,22.452401250355216,16.14801864801865,18.46535036778939,28.57142857142857,"RSI_x_Trend, Trend_MA50, Trend_x_Vol",67.3,Above Average,xgboost
PANW,147.02000427246094,-0.059733923646916987,0.026227271441877746,71.51839137077332,55.1578947368421,46.504214559386966,40.59655849129533,39.54989721774059,27.34336130012501,"Trend_x_Vol, RSI_x_Trend, RSI_x_VoL",67.2,Above Average,xgboost
DSY.PA,16.799999237060547,0.011743432713034352,0.018999794227430717,91.0204827785492,63.71134020618556,32.27101596956992,35.23863133770254,31.233156087293672,31.240430400496322,"RSI_x_Trend, Volatility_30, RSI_14",66.9,Above Average,xgboost
ROG.SW,312.5,-0.0009590402962781353,0.015753891965082766,88.78644108772278,59.1578947368421,46.86363636363636,14.268861382705776,19.011238898640325,33.60790782582552,"Trend_x_Vol, Momentum_x_Vol, RSI_x_VoL",66.9,Above Average,xgboost
DIS,92.41999816894531,-0.024591048348862166,0.011508322142957161,78.37746143341064,70.10526315789474,31.375661375661373,20.588571813164624,24.467696209631697,14.840200942002724,"Momentum_20, Momentum_x_Vol, Trend_x_Vol",66.9,Above Average,xgboost
AVB,160.80999755859375,-0.015910935960149586,0.009937965574329166,76.84463858604431,62.94736842105262,38.893242772553116,30.28564217014719,25.74694383184949,16.427356782974087,"Trend_x_Vol, RSI_14, RSI_x_Trend",66.9,Above Average,xgboost
KGF.L,275.5,0.002182634109993975,0.0203893961304784,83.83581042289734,51.666666666666664,32.18229214166287,37.01866516807094,32.81299409100259,20.256756968545545,"RSI_x_Trend, Volatility_30, Trend_x_Vol",66.8,Above Average,xgboost
ACA.PA,15.770000457763672,-0.006301161217172058,0.01735678029747036,82.97907710075378,56.907216494845365,34.1797385620915,23.939765820901865,24.268324268324267,26.559709946648567,"RSI_x_Trend, Volatility_30, Trend_x_Vol",66.8,Above Average,xgboost
III.L,2348.0,0.01076194575979339,0.038654910112784095,76.26168727874756,52.0,39.66024860073803,45.15930411174222,38.77561640882753,24.24778761061947,"Trend_MA50, RSI_x_Trend, Trend_x_Vol",66.6,Above Average,xgboost
VOLV-B.ST,301.70001220703125,0.005331576377788361,0.01986969814590855,75.67163705825806,57.26315789473684,39.38034188034188,36.31611563447971,33.84627543873969,27.591024920991913,"Trend_x_Vol, Volatility_30, RSI_x_Trend",66.6,Above Average,xgboost
PCIP.L,47.400001525878906,-0.0613861083984375,0.016499569377663448,75.02076625823975,62.173913043478265,43.98960179605341,20.59621024137153,20.76561667199659,10.416668322351498,"Trend_x_Vol, Momentum_20, RSI_x_Trend",66.6,Above Average,xgboost
ATCO-A.ST,162.6999969482422,0.015605493430862483,0.020367404841732856,80.84756731987,61.05263157894736,31.6710875331565,25.800787046668056,25.83240885467432,28.048771914879907,"Trend_x_Vol, Volatility_30, RSI_x_Trend",66.3,Above Average,xgboost
RBLX,52.310001373291016,-0.028597904261225993,0.03246925498333657,74.20796751976013,48.421052631578945,48.350168350168346,29.88209036312644,32.10853705004912,27.96248457494491,"Trend_x_Vol, RSI_x_Trend, Volatility_30",66.3,Above Average,xgboost
CRWD,369.5799865722656,-0.05868271822998983,0.037292327943394946,75.58927536010742,50.10526315789473,43.389708141321044,31.033053221288515,33.6999088722401,24.568585435389465,"Trend_x_Vol, Momentum_20, Return_5d",66.2,Above Average,xgboost
INTU,416.44000244140625,-0.03724421640551112,0.03200897956368716,74.92047548294067,54.526315789473685,38.006313965610914,42.06549548012963,36.78846434388717,29.169387153467,"RSI_14, RSI_x_VoL, Volatility_30",65.9,Above Average,xgboost
UBSG.SW,29.239999771118164,-0.0047651257197920405,0.015916444958698914,85.90468764305115,55.36842105263158,40.449548251709786,31.721880022869225,34.346433628419604,38.55670013898076,"Trend_x_Vol, RSI_x_Trend, Trend_MA50",65.7,Above Average,xgboost
NG.L,1262.7060546875,0.021193736099878624,0.017212884234600365,76.63977146148682,62.5,49.619296716070906,29.887601887601893,33.14856314856315,36.92986553916741,"Trend_x_Vol, RSI_x_Trend, Trend_MA50",65.5,Above Average,xgboost
BNP.PA,80.37999725341797,-0.008633504709278483,0.02038886128409591,78.88479232788086,59.79381443298969,50.02312040460707,21.816168327796234,29.36486165785667,30.17369264799315,"Volatility_30, Trend_x_Vol, Return_10d",65.4,Above Average,xgboost
TKA.DE,7.248000144958496,-0.040508308164823315,0.039933525582180544,78.83032560348511,47.628865979381445,38.35874270656879,29.881582334829396,31.41559829059829,28.839440019922307,"Volatility_30, Return_5d, Trend_x_Vol",65.4,Above Average,xgboost
FRES.L,3194.0,0.005667506297229119,0.03841488690201307,68.2807207107544,48.541666666666664,54.86601118180065,22.79934456251958,30.903010719597887,23.539823008849552,"Volatility_30, RSI_14, Trend_x_Vol",65.4,Above Average,xgboost
HEI,273.3900146484375,0.0027508801338904654,0.025623787687400045,64.02490139007568,62.105263157894726,47.539847539847536,36.14158981115503,36.613200351340765,18.112666176148693,"Momentum_20, Momentum_x_Vol, Trend_x_Vol",65.4,Above Average,xgboost
FER.MC,54.880001068115234,0.004024903426953497,0.016214634352509548,81.93235993385315,61.85567010309278,40.80901856763926,28.98707221080918,32.77053383362596,37.387406350951956,"RSI_x_VoL, Trend_x_Vol, Volatility_30",65.3,Above Average,xgboost
AV.L,593.5999755859375,0.00033695848272419227,0.021073173613098944,89.76730108261108,62.5,37.777777777777786,11.218044922160606,15.438509203215085,35.986130851937816,"Momentum_x_Vol, Trend_x_Vol, Trend_MA50",65.2,Above Average,xgboost
MCO,424.8399963378906,-0.017211072597427268,0.02229624643589589,75.50985217094421,54.526315789473685,38.04816151590345,25.776831863788384,30.22987599831862,28.329333865896743,"Trend_x_Vol, Momentum_x_Vol, Trend_MA50",65.2,Above Average,xgboost
NOVO-B.CO,228.60000610351562,0.00043766347271612105,0.03525831221341256,65.66617488861084,57.894736842105274,45.19765464138866,43.3068783068783,40.1076368028585,19.5294189453125,"Volatility_30, Trend_x_Vol, Return_10d",65.2,Above Average,xgboost
GNS.L,2415.03955078125,-0.006156563464506215,0.02451589967711943,71.33393883705139,58.33333333333333,42.23519009725906,20.57956014230249,26.675371713907378,17.173089311310576,"Trend_x_Vol, Return_5d, Momentum_20",64.8,Above Average,xgboost
GXO,49.63999938964844,-0.04021658511141102,0.020569382875815563,72.1961498260498,57.684210526315795,39.795665634674926,24.451482829695806,28.649649549718184,27.39508976168858,"Volatility_30, Trend_x_Vol, RSI_14",64.7,Above Average,xgboost
MSFT,356.7699890136719,-0.02513870584021738,0.014084489102189564,72.1509575843811,57.89473684210526,36.072066959852464,40.596012388695314,35.05689507251573,8.681354691461422,"Volatility_30, Trend_x_Vol, Momentum_20",64.7,Above Average,xgboost
