Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
OCDO.L,203.39999389648438,0.009930486894790924,0.04694391077691193,41.97272362275596,58.33333333333333,33.86329853721158,24.463801644579675,25.766930266963556,31.06382654068318,"Volatility_30, Trend_MA50, Momentum_20",45.8,Below Average,catboost,base
AV.L,707.2000122070312,0.005116595716331274,0.010806273352350682,54.69535356514245,61.875,33.51851851851852,15.364942528735634,19.889002314443758,43.206530753053414,"Volatility_30, Return_10d, Momentum_20",45.6,Below Average,catboost,base
AXP,324.69000244140625,0.01240999997621084,0.011384797172376754,35.19333187617415,59.78947368421052,38.94347032278067,28.73350559862188,31.89970528362653,33.32349378398469,"Volatility_30, Trend_MA50, Momentum_20",45.6,Below Average,catboost,base
INTC,102.94000244140625,0.026116454889873797,0.037745348954065394,58.66600985408831,55.36842105263158,47.44079196665403,21.32445208882616,27.208934855993682,67.55799122650527,"Volatility_30, RSI_14, Momentum_20",45.5,Below Average,catboost,base
MKS.L,379.0,0.004239549892400163,0.013847714313878153,55.83048639405632,50.83333333333333,33.46401204159825,29.79566426934848,30.489131076850374,46.07646826573726,"Volatility_30, Trend_MA50, Momentum_20",45.4,Below Average,catboost,base
OR.PA,379.8500061035156,0.011449922647627231,0.01246077883337712,49.57445661590323,64.74226804123711,36.3053613053613,18.482142857142854,23.152583049134773,44.81964890979916,"Volatility_30, Trend_MA50, Momentum_20",45.3,Below Average,catboost,base
LGEN.L,287.1000061035156,0.0038461751871174954,0.014184995030557621,47.62863018944423,66.25,37.99267399267399,17.75064935064935,23.54853870643344,54.49275849471516,"Volatility_30, Trend_MA50, Volume_MA_Ratio",45.3,Below Average,catboost,base
DHR,200.13999938964844,-0.0019448431258290988,0.017888354866668343,19.657352828367724,57.473684210526315,43.451117847669565,29.127348310406063,33.086369304082055,18.868576018897528,"Volatility_30, Trend_MA50, Z_Score_20",45.2,Below Average,catboost,base
AVGO,361.989990234375,0.0032148205672397623,0.023934144372052442,40.237492313481674,54.526315789473685,46.27381696077348,40.022555225056315,41.25099265016473,45.1486780455921,"Volatility_30, Trend_MA50, Return_5d",44.8,Below Average,catboost,base
DSY.PA,20.239999771118164,-0.006869450216560824,0.021896779922030866,26.60270666649291,58.55670103092783,32.947637292464876,23.72836709579432,25.931550759305175,27.51538118992778,"Trend_MA50, Volatility_30, Momentum_20",44.5,Below Average,catboost,base
PUB.PA,96.80000305175781,-0.0049341666690194685,0.016270926858181715,27.173691007096355,58.96907216494846,50.67155067155067,26.132666826700387,25.963680463680465,36.76681659868608,"Volatility_30, Momentum_20, Trend_MA50",44.2,Below Average,catboost,base
RI.PA,59.41999816894531,-0.0013445685891544379,0.015497984038503469,24.278386774864614,63.71134020618557,31.357667169431874,19.83591069986582,24.152021563342316,19.512199534482946,"Volatility_30, Momentum_20, Trend_MA50",43.9,Below Average,catboost,base
NVDA,218.2899932861328,-0.00032060507429509943,0.026469591463161073,27.42673470363321,58.73684210526316,56.18339114301847,40.937618576962834,45.42414827177497,52.395646442506546,"Volatility_30, Trend_MA50, Momentum_20",43.6,Below Average,catboost,base
LLOY.L,111.1500015258789,0.018790129059846672,0.011514348695232402,48.306449980760426,54.79166666666667,35.84285714285715,22.187441773193086,26.95498416161554,49.63504218719632,"Volatility_30, Trend_MA50, Return_10d",43.3,Below Average,catboost,base
CME,275.5400085449219,0.005363597553249111,0.012207408424683538,43.026830389964,61.894736842105274,38.37254901960784,21.71297429620563,27.056866294143294,50.731831437085624,"Volatility_30, Trend_MA50, Momentum_20",43.2,Below Average,catboost,base
