Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
BK,127.55999755859375,-0.007932837594769593,0.012582843370690908,51.32057721197114,56.63157894736842,48.71848151848151,26.77180756769974,34.14281654690862,79.59662245290136,"Volatility_30, RSI_14, Volume_MA_Ratio",39.2,Below Average,catboost,interactions
NWG.L,614.4000244140625,0.015201606116101773,0.027158992786347296,50.31084477706048,55.1578947368421,51.12962962962963,26.795654283414382,33.88392653891991,75.44081359684523,"Return_10d, Volatility_30, Z_Score_20",39.0,Below Average,catboost,interactions
NVDA,188.6300048828125,0.025664733438725884,0.02241921462547618,28.52114607630998,56.631578947368425,53.50131124851574,44.27867346231191,45.80701365817645,68.17249289193902,"Volatility_30, Return_10d, Trend_MA50",38.0,Below Average,catboost,interactions
OCDO.L,187.60000610351562,-0.02570759215678442,0.028209840418059687,34.67315414044524,56.63157894736842,32.93489950930967,27.782936541557234,29.315150811932018,41.37567340464215,"Volatility_30, Trend_x_Vol, RSI_x_Vol",37.8,Below Average,catboost,interactions
JNJ,238.4600067138672,-0.01181049634727438,0.009844453630886952,43.896193179867744,62.315789473684205,24.799999999999997,7.205387205387206,8.856933542647829,56.857563343070176,"Volatility_30, RSI_x_Trend, Return_5d",37.6,Below Average,catboost,interactions
ADM.L,3257.0,-0.0018387986515476795,0.02010189973954217,8.469136019848166,69.89473684210526,57.42806213394449,30.751879699248114,39.00956117568025,49.90723562152134,"Volatility_30, RSI_x_Trend, Return_5d",37.6,Below Average,catboost,interactions
IMB.L,3084.0,0.00048661800486615725,0.01483603833279902,26.40983826990619,57.05263157894736,43.22146706824126,24.547008547008545,27.140896977527838,49.18478260869565,"Volatility_30, RSI_x_Vol, Momentum_x_Vol",36.9,Below Average,catboost,interactions
TFC,49.599998474121094,-0.01743266790996978,0.01800993627887666,61.63881764515171,58.73684210526316,29.44444444444444,12.184530259549014,16.99316209345139,80.49325906364598,"Volatility_30, RSI_x_Trend, Return_5d",36.3,Below Average,catboost,interactions
BNZL.L,2352.0,0.007712082262210762,0.014826504552662465,61.357893149171126,59.78947368421052,25.361889572415887,25.21245421245421,22.61127023095108,77.32886537661292,"Volatility_30, Return_10d, RSI_x_Vol",36.2,Below Average,catboost,interactions
NFLX,103.01000213623047,0.009407144103521059,0.028853118679164846,53.66557158319654,53.473684210526315,35.99102984302225,39.586515169825894,31.799249520768505,80.32521488431024,"Volatility_30, RSI_x_Vol, Trend_MA50",35.9,Below Average,catboost,interactions
TTE.PA,78.61000061035156,-0.003296590936681998,0.020290909927191784,24.330877222928535,61.23711340206186,39.45254745254745,24.635492127885634,26.291234627502416,50.050669408199866,"Volatility_30, RSI_x_Vol, Volume_MA_Ratio",35.8,Below Average,catboost,interactions
AZN.L,15230.0,-0.0030112594920136404,0.016174216903895217,29.14912887486948,64.42105263157895,43.70504857461379,30.286774628879897,33.95644155507719,68.57142857142857,"Volatility_30, RSI_14, RSI_x_Vol",35.6,Below Average,catboost,interactions
MS,177.63999938964844,-0.0029187486628432513,0.021005974868429145,36.88626140391183,59.578947368421055,52.383899625278936,28.779254961121346,36.56001006142426,74.55207147394863,"Volatility_30, Momentum_20, Return_10d",35.3,Below Average,catboost,interactions
CON.DE,65.16000366210938,0.004625393908953113,0.0295819374053828,44.955957298647206,57.291666666666664,42.909090909090914,29.327046558753874,33.47893653748455,76.76347792411029,"Volatility_30, RSI_14, RSI_x_Vol",35.2,Below Average,catboost,interactions
GLEN.L,565.7000122070312,0.009277452644123496,0.015528697488844992,43.89295510505907,58.73684210526316,45.791666666666664,27.374135174135176,29.11748627855394,76.71543992046884,"Volatility_30, Momentum_20, Return_10d",35.1,Below Average,catboost,interactions
DBK.DE,27.709999084472656,0.0036218207863276675,0.027419144271670078,30.092490093240475,55.0,46.91084593700873,30.102339058790676,33.81564474566699,68.82353287667276,"Volatility_30, RSI_14, Return_10d",34.8,Below Average,catboost,interactions
PSON.L,997.0,-0.012871287128712883,0.012547681122569288,26.873999494299568,60.421052631578945,34.09194544625461,19.40836874795685,20.85456258642421,59.153232432037676,"Volatility_30, Return_5d, RSI_x_Vol",34.5,Below Average,catboost,interactions
LIN.DE,427.6000061035156,-0.010185171056676823,0.0155523868059362,29.413222885329983,59.16666666666667,27.5188679245283,28.28903078903079,22.455775268224592,52.723313719623675,"Volatility_30, Momentum_20, Return_10d",33.8,Below Average,catboost,interactions
AMZN,238.3800048828125,0.020244002182271403,0.021465100383651764,42.34860926002574,57.05263157894738,39.93466397166986,33.29911424029071,35.89005857238261,75.33384297435494,"Volatility_30, Volume_MA_Ratio, Return_5d",33.7,Below Average,catboost,interactions
EL.PA,199.25,0.009883410633960477,0.020565124679842003,30.305906619478108,55.4639175257732,27.604122245913295,35.142807384186696,22.9778762219319,50.756538723574664,"Volatility_30, Momentum_20, Return_5d",33.6,Below Average,catboost,interactions
MUV2.DE,549.4000244140625,-0.010090046100788341,0.015120058220433342,38.86352692961483,54.791666666666664,29.9318356222381,34.28835950575081,29.645252837977296,67.12809162465655,"Volatility_30, Return_5d, RSI_x_Trend",33.4,Below Average,catboost,interactions
